Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;45296,8337;0;0
2;86588,8137;0;0
3;129416,3952;0;0
4;174418,598;0;0
5;221588,1419;0;0
6;268397,9228;0;0
7;316943,1062;0;0
8;366494,8544;0;0
9;418326,9705;0;0
10;470735,2827;0;0
