Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;152158307;642;237006,0
2;151180972;642;235484,0
3;150403623;642;234273,0
4;149807425;642;233344,0
5;149307164;642;232565,0
6;148913341;642;231952,0
7;148765490;642;231721,0
8;148729324;642;231665,0
9;148189494;642;230824,0
10;148708684;642;231633,0
