Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;8853164694;0;0
2;8605290739;0;0
3;8849468323;0;0
4;9364715435;0;0
5;9788893884;0;0
6;10120875788;0;0
7;10458859968;0;0
8;10821655525;0;0
9;11203624992;0;0
10;11609546470;0;0
