Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;2415650396;9994;241710,0
2;2379977471;9994;238140,0
3;2380475355;9994;238190,0
4;2380386184;9994;238181,0
5;2372015396;9994;237343,0
6;2389575723;9994;239101,0
7;2384691290;9994;238612,0
8;2381337454;9994;238276,0
9;2380525864;9994;238195,0
10;2391811117;9994;239324,0
