Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;821676;1;821676
2;870176;1;870176
3;867365;1;867365
4;816963;1;816963
5;777465;1;777465
6;793034;1;793034
7;790814;1;790814
8;804116;1;804116
9;818556;1;818556
10;757561;1;757561
