Problem_Size;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
10000;4,098297947E8;11912;34404,784645735395
100000;7,724338031E8;13648;56596,84958235639
1000000;3,989164548E9;13694;291307,4739301884
