Problem_Size;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
10000;1,825627037E8;1917;95233,54392279603
100000;4,771070879E8;2228;214141,42185816876
1000000;3,271377234E9;2213;1478254,5115228198
