Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;40092;2;20046,0
2;47918;2;23959,0
3;43584;2;21792,0
4;39851;2;19925,0
5;39525;2;19762,0
6;38160;2;19080,0
7;41952;2;20976,0
8;38987;2;19493,0
9;38841;2;19420,0
10;41425;2;20712,0
