Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;88457;1000;88,0
2;95583;1000;95,0
3;207469;1000;207,0
4;156029;1000;156,0
5;123716;1000;123,0
6;186389;1000;186,0
7;122503;1000;122,0
8;172421;1000;172,0
9;87096;1000;87,0
10;127054;1000;127,0
