Problem_Size;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
10000;325132,6;9999;32,51651165116511
100000;4682654,3;99999;46,8270112701127
1000000;1,09051019E7;100000;109,05101900000001
