Problem_Size;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
10000;4062263,4;89;45643,408988764044
100000;4,30679533E7;89;483909,5876404494
1000000;4,28662333E8;89;4816430,707865168
