Problem_Size;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
10000;444536,4;19;23396,65263157895
100000;4716004,9;19;248210,78421052633
1000000;4,5223944E7;19;2380207,5789473685
