Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;111600;1;111600,0
2;115097;1;115097,0
3;111128;1;111128,0
4;101899;1;101899,0
5;98792;1;98792,0
6;95487;1;95487,0
7;94648;1;94648,0
8;114705;1;114705,0
9;115398;1;115398,0
10;115375;1;115375,0
