Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;152285;1000;152,0
2;169253;1000;169,0
3;146076;1000;146,0
4;153379;1000;153,0
5;155920;1000;155,0
6;136765;1000;136,0
7;128504;1000;128,0
8;127463;1000;127,0
9;141402;1000;141,0
10;156368;1000;156,0
