Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;431132;8528;50,0
2;463712;8528;54,0
3;466499;8528;54,0
4;428983;8528;50,0
5;460263;8528;53,0
6;378375;8528;44,0
7;437572;8528;51,0
8;408831;8528;47,0
9;396733;8528;46,0
10;410537;8528;48,0
