Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;168040;1;168040
2;72904;1;72904
3;74125;1;74125
4;73561;1;73561
5;74926;1;74926
6;75282;1;75282
7;85123;1;85123
8;71448;1;71448
9;73458;1;73458
10;79481;1;79481
