Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;6477025;10000;647,0
2;6781698;10000;678,0
3;6435224;10000;643,0
4;6403722;10000;640,0
5;6382965;10000;638,0
6;6654154;10000;665,0
7;6577663;10000;657,0
8;6518680;10000;651,0
9;6449891;10000;644,0
10;6377166;10000;637,0
