Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;39497978;20;1974898,0
2;44772841;20;2238642,0
3;48580346;20;2429017,0
4;45706842;20;2285342,0
5;42647810;20;2132390,0
6;40225592;20;2011279,0
7;41196548;20;2059827,0
8;39703254;20;1985162,0
9;39580498;20;1979024,0
10;39899629;20;1994981,0
