Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;10937615;2;5468807,0
2;12346553;2;6173276,0
3;7501776;2;3750888,0
4;11001869;2;5500934,0
5;8780270;2;4390135,0
6;12296693;2;6148346,0
7;9959843;2;4979921,0
8;10005818;2;5002909,0
9;9040864;2;4520432,0
10;11026660;2;5513330,0
