Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;1635044;10000;163,0
2;2008740;10000;200,0
3;1532518;10000;153,0
4;1572809;10000;157,0
5;1528594;10000;152,0
6;1513497;10000;151,0
7;1587824;10000;158,0
8;1545014;10000;154,0
9;1599771;10000;159,0
10;1510026;10000;151,0
