Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;1293387;10000;129,0
2;1297099;10000;129,0
3;1238647;10000;123,0
4;1226733;10000;122,0
5;1222928;10000;122,0
6;1221013;10000;122,0
7;1220396;10000;122,0
8;1455557;10000;145,0
9;1239184;10000;123,0
10;1231101;10000;123,0
