Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;221313;10;22131,0
2;217736;10;21773,0
3;265719;10;26571,0
4;216480;10;21648,0
5;246222;10;24622,0
6;242448;10;24244,0
7;286024;10;28602,0
8;238761;10;23876,0
9;234858;10;23485,0
10;244698;10;24469,0
