Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;17717512;863;20530,0
2;17366310;863;20123,0
3;17612060;863;20407,0
4;17300651;863;20047,0
5;17280950;863;20024,0
6;17563918;863;20352,0
7;17603673;863;20398,0
8;17299589;863;20045,0
9;17284976;863;20028,0
10;17633758;863;20433,0
