Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;65631;1;65631,0
2;72481;1;72481,0
3;81615;1;81615,0
4;70024;1;70024,0
5;66915;1;66915,0
6;87052;1;87052,0
7;71006;1;71006,0
8;75966;1;75966,0
9;65678;1;65678,0
10;86121;1;86121,0
