Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;454648875;0;0
2;414133302;0;0
3;429441631;0;0
4;451178594;0;0
5;472936306;0;0
6;469305975;0;0
7;486568076;0;0
8;496607725;0;0
9;519415662;0;0
10;525153434;0;0
