Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;107831;1;107831
2;56648;1;56648
3;58999;1;58999
4;46893;1;46893
5;44656;1;44656
6;57476;1;57476
7;43813;1;43813
8;46642;1;46642
9;46170;1;46170
10;59179;1;59179
