Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;49338789;1000;49338,0
2;50881903;1000;50881,0
3;50475860;1000;50475,0
4;49536516;1000;49536,0
5;51368665;1000;51368,0
6;51096393;1000;51096,0
7;50988424;1000;50988,0
8;51075265;1000;51075,0
9;50755016;1000;50755,0
10;51336149;1000;51336,0
