Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;153103985;4849;31574,0
2;151649740;4849;31274,0
3;147832226;4849;30487,0
4;147470388;4849;30412,0
5;147471136;4849;30412,0
6;146705688;4849;30254,0
7;147334760;4849;30384,0
8;146847776;4849;30284,0
9;147115902;4849;30339,0
10;148106953;4849;30543,0
