Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;370682;17;21804,0
2;428834;17;25225,0
3;400184;17;23540,0
4;405521;17;23854,0
5;412081;17;24240,0
6;412297;17;24252,0
7;391468;17;23027,0
8;354646;17;20861,0
9;462494;17;27205,0
10;482090;17;28358,0
