Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;79430;1;79430,0
2;64869;1;64869,0
3;70789;1;70789,0
4;63555;1;63555,0
5;65387;1;65387,0
6;56063;1;56063,0
7;57287;1;57287,0
8;50099;1;50099,0
9;63471;1;63471,0
10;63342;1;63342,0
