Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;678132;30;22604,0
2;668991;30;22299,0
3;708818;30;23627,0
4;659542;30;21984,0
5;645754;30;21525,0
6;690415;30;23013,0
7;669440;30;22314,0
8;647473;30;21582,0
9;679357;30;22645,0
10;640085;30;21336,0
