Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;15123347;813;18601,0
2;15268508;813;18780,0
3;15332534;813;18859,0
4;15295124;813;18813,0
5;15023396;813;18478,0
6;15067771;813;18533,0
7;15431406;813;18980,0
8;15024118;813;18479,0
9;15053557;813;18516,0
10;15246003;813;18752,0
