Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;407471;2;203735,0
2;317364;2;158682,0
3;241246;2;120623,0
4;256098;2;128049,0
5;187886;2;93943,0
6;205227;2;102613,0
7;232235;2;116117,0
8;228835;2;114417,0
9;218850;2;109425,0
10;181296;2;90648,0
