Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;9721239;1;9721239,0
2;6387809;1;6387809,0
3;3347942;1;3347942,0
4;3386142;1;3386142,0
5;3362447;1;3362447,0
6;3370869;1;3370869,0
7;3447054;1;3447054,0
8;3441887;1;3441887,0
9;3328083;1;3328083,0
10;3407338;1;3407338,0
