Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;1084602;100;10846,0
2;988867;100;9888,0
3;1016433;100;10164,0
4;964546;100;9645,0
5;929836;100;9298,0
6;1006183;100;10061,0
7;905571;100;9055,0
8;939179;100;9391,0
9;927182;100;9271,0
10;952148;100;9521,0
