Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;3202062;6;533677,0
2;3206807;6;534467,0
3;3139035;6;523172,0
4;3080893;6;513482,0
5;3050595;6;508432,0
6;3244113;6;540685,0
7;3220488;6;536748,0
8;3135443;6;522573,0
9;3069065;6;511510,0
10;3085950;6;514325,0
