Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;954978;1;954978,0
2;965562;1;965562,0
3;946726;1;946726,0
4;907702;1;907702,0
5;908568;1;908568,0
6;920374;1;920374,0
7;902339;1;902339,0
8;900927;1;900927,0
9;899066;1;899066,0
10;941918;1;941918,0
