Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;17451341;1000;17451,0
2;14633135;1000;14633,0
3;12146447;1000;12146,0
4;9933838;1000;9933,0
5;9449786;1000;9449,0
6;9452282;1000;9452,0
7;9359812;1000;9359,0
8;9187469;1000;9187,0
9;9276756;1000;9276,0
10;9289271;1000;9289,0
