Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;885196,9577;0;0
2;1745630,3872;0;0
3;2630478,8029;0;0
4;3566853,8613;0;0
5;4545648,1073;0;0
6;5557639,2256;0;0
7;6603438,2345;0;0
8;7685516,6562;0;0
9;8805792,2794;0;0
10;9966661,2442;0;0
