Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;1194005964;1000;1194005,0
2;1189266822;1000;1189266,0
3;1200399460;1000;1200399,0
4;1190704971;1000;1190704,0
5;1198100745;1000;1198100,0
6;1192892700;1000;1192892,0
7;1198966761;1000;1198966,0
8;1200189819;1000;1200189,0
9;1190983556;1000;1190983,0
10;1199780848;1000;1199780,0
