Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;865;1;865,0
2;687;1;687,0
3;747;1;747,0
4;835;1;835,0
5;864;1;864,0
6;856;1;856,0
7;721;1;721,0
8;740;1;740,0
9;806;1;806,0
10;775;1;775,0
