Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;17659;3;5886,0
2;16153;3;5384,0
3;16217;3;5405,0
4;16996;3;5665,0
5;16384;3;5461,0
6;15626;3;5208,0
7;14694;3;4898,0
8;14804;3;4934,0
9;18343;3;6114,0
10;15774;3;5258,0
