Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;20573;3;6857,0
2;18388;3;6129,0
3;20233;3;6744,0
4;17945;3;5981,0
5;17263;3;5754,0
6;18065;3;6021,0
7;18706;3;6235,0
8;17688;3;5896,0
9;18663;3;6221,0
10;17396;3;5798,0
