Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;849472569;419;2027380,0
2;844601376;419;2015755,0
3;841626217;419;2008654,0
4;834294927;419;1991157,0
5;851903571;419;2033182,0
6;846209540;419;2019593,0
7;851814877;419;2032971,0
8;840818779;419;2006727,0
9;836646299;419;1996769,0
10;848375770;419;2024763,0
