Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;9461;2;4730,0
2;9833;2;4916,0
3;8680;2;4340,0
4;7720;2;3860,0
5;7458;2;3729,0
6;7332;2;3666,0
7;7721;2;3860,0
8;7456;2;3728,0
9;7590;2;3795,0
10;8118;2;4059,0
