Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;2346446;17;138026,0
2;2289656;17;134685,0
3;2217044;17;130414,0
4;2214268;17;130251,0
5;2240576;17;131798,0
6;2189011;17;128765,0
7;2214428;17;130260,0
8;2468742;17;145220,0
9;2261831;17;133048,0
10;2305704;17;135629,0
