Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;89390;863;103,0
2;82408;863;95,0
3;79762;863;92,0
4;76211;863;88,0
5;78315;863;90,0
6;75410;863;87,0
7;83640;863;96,0
8;56064;863;64,0
9;70989;863;82,0
10;67866;863;78,0
