Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;561227;20;28061,0
2;666201;20;33310,0
3;559979;20;27998,0
4;496544;20;24827,0
5;550637;20;27531,0
6;491356;20;24567,0
7;489080;20;24454,0
8;473715;20;23685,0
9;460283;20;23014,0
10;484392;20;24219,0
