Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;87633003;6370;13757,0
2;86037852;6370;13506,0
3;82959135;6370;13023,0
4;90627205;6370;14227,0
5;89995631;6370;14128,0
6;82790211;6370;12996,0
7;83217748;6370;13064,0
8;83542195;6370;13114,0
9;83050265;6370;13037,0
10;82966394;6370;13024,0
