Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;714637;20;35731,0
2;765225;20;38261,0
3;650830;20;32541,0
4;663773;20;33188,0
5;623075;20;31153,0
6;646761;20;32338,0
7;631383;20;31569,0
8;615311;20;30765,0
9;609704;20;30485,0
10;621717;20;31085,0
