Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;8570;1;8570,0
2;8499;1;8499,0
3;8681;1;8681,0
4;8514;1;8514,0
5;8657;1;8657,0
6;8776;1;8776,0
7;8566;1;8566,0
8;8590;1;8590,0
9;8650;1;8650,0
10;8733;1;8733,0
