Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;292247;9998;29,0
2;286770;9998;28,0
3;337736;9998;33,0
4;355437;9998;35,0
5;338810;9998;33,0
6;293330;9998;29,0
7;281637;9998;28,0
8;316331;9998;31,0
9;281890;9998;28,0
10;293136;9998;29,0
