Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;9310;1;9310,0
2;8575;1;8575,0
3;8696;1;8696,0
4;9536;1;9536,0
5;8213;1;8213,0
6;8138;1;8138,0
7;8989;1;8989,0
8;10140;1;10140,0
9;14341;1;14341,0
10;13328;1;13328,0
