Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;11922;1;11922,0
2;12434;1;12434,0
3;26794;1;26794,0
4;14929;1;14929,0
5;33946;1;33946,0
6;22416;1;22416,0
7;16023;1;16023,0
8;13366;1;13366,0
9;28586;1;28586,0
10;11598;1;11598,0
