Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;186493;1000;186,0
2;167837;1000;167,0
3;138001;1000;138,0
4;160017;1000;160,0
5;88075;1000;88,0
6;65909;1000;65,0
7;74040;1000;74,0
8;101767;1000;101,0
9;160187;1000;160,0
10;75134;1000;75,0
