Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;6458236;10000;645,0
2;6710171;10000;671,0
3;6383532;10000;638,0
4;6410264;10000;641,0
5;6421062;10000;642,0
6;6384564;10000;638,0
7;6503591;10000;650,0
8;6487104;10000;648,0
9;6422382;10000;642,0
10;6462988;10000;646,0
