Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;1384036;1000;1384,0
2;1356184;1000;1356,0
3;1350683;1000;1350,0
4;1341300;1000;1341,0
5;1343416;1000;1343,0
6;1381563;1000;1381,0
7;1321114;1000;1321,0
8;1281155;1000;1281,0
9;1312171;1000;1312,0
10;1311138;1000;1311,0
