Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;12139269;1000;12139,0
2;11622893;1000;11622,0
3;8745552;1000;8745,0
4;8350791;1000;8350,0
5;8364030;1000;8364,0
6;8610507;1000;8610,0
7;9938969;1000;9938,0
8;8932917;1000;8932,0
9;8644748;1000;8644,0
10;8763071;1000;8763,0
