Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;1293374;10000;129,0
2;1297076;10000;129,0
3;1238628;10000;123,0
4;1226707;10000;122,0
5;1222909;10000;122,0
6;1220995;10000;122,0
7;1220376;10000;122,0
8;1455528;10000;145,0
9;1239164;10000;123,0
10;1231078;10000;123,0
