Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;926369;1;926369,0
2;1042794;1;1042794,0
3;975350;1;975350,0
4;1057060;1;1057060,0
5;958102;1;958102,0
6;940911;1;940911,0
7;957339;1;957339,0
8;934368;1;934368,0
9;959459;1;959459,0
10;954626;1;954626,0
