Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;508527;8543;59,0
2;504231;8543;59,0
3;479573;8543;56,0
4;582076;8543;68,0
5;544330;8543;63,0
6;483195;8543;56,0
7;516666;8543;60,0
8;421346;8543;49,0
9;499141;8543;58,0
10;520450;8543;60,0
