Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;550279;1;550279,0
2;640936;1;640936,0
3;734968;1;734968,0
4;772366;1;772366,0
5;834637;1;834637,0
6;2454729;1;2454729,0
7;553215;1;553215,0
8;441448;1;441448,0
9;316291;1;316291,0
10;299304;1;299304,0
