Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;193399;1000;193,0
2;182588;1000;182,0
3;139780;1000;139,0
4;127606;1000;127,0
5;131118;1000;131,0
6;135191;1000;135,0
7;124915;1000;124,0
8;124198;1000;124,0
9;142348;1000;142,0
10;196093;1000;196,0
