Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;425229;20;21261,0
2;460323;20;23016,0
3;394195;20;19709,0
4;405859;20;20292,0
5;435863;20;21793,0
6;439459;20;21972,0
7;502382;20;25119,0
8;409208;20;20460,0
9;406547;20;20327,0
10;394845;20;19742,0
